date,vaccine,total_vaccinations,location
2021-07-13,Oxford/AstraZeneca,11818868,South Korea
2021-07-13,Pfizer/BioNTech,7767564,South Korea
2021-07-14,Johnson&Johnson,1163391,South Korea
2021-07-14,Moderna,118246,South Korea
2021-07-14,Oxford/AstraZeneca,11903921,South Korea
2021-07-14,Pfizer/BioNTech,7918037,South Korea
2021-07-15,Johnson&Johnson,1163476,South Korea
2021-07-15,Moderna,118638,South Korea
2021-07-15,Oxford/AstraZeneca,12007577,South Korea
2021-07-15,Pfizer/BioNTech,8081913,South Korea
2021-07-16,Johnson&Johnson,1163584,South Korea
2021-07-16,Moderna,119159,South Korea
2021-07-16,Oxford/AstraZeneca,12135551,South Korea
2021-07-16,Pfizer/BioNTech,8274831,South Korea
2021-07-17,Johnson&Johnson,1163640,South Korea
2021-07-17,Moderna,119396,South Korea
2021-07-17,Oxford/AstraZeneca,12163076,South Korea
2021-07-17,Pfizer/BioNTech,8320019,South Korea
2021-07-18,Johnson&Johnson,1163658,South Korea
2021-07-18,Moderna,119555,South Korea
2021-07-18,Oxford/AstraZeneca,12163872,South Korea
2021-07-18,Pfizer/BioNTech,8323217,South Korea
2021-07-19,Johnson&Johnson,1163762,South Korea
2021-07-19,Moderna,120315,South Korea
2021-07-19,Oxford/AstraZeneca,12225728,South Korea
2021-07-19,Pfizer/BioNTech,8494073,South Korea
2021-07-20,Johnson&Johnson,1163839,South Korea
2021-07-20,Moderna,121706,South Korea
2021-07-20,Oxford/AstraZeneca,12279628,South Korea
2021-07-20,Pfizer/BioNTech,8652941,South Korea
2021-07-21,Johnson&Johnson,1163924,South Korea
2021-07-21,Moderna,124518,South Korea
2021-07-21,Oxford/AstraZeneca,12309192,South Korea
2021-07-21,Pfizer/BioNTech,8802123,South Korea
2021-07-22,Johnson&Johnson,1163969,South Korea
2021-07-22,Moderna,126650,South Korea
2021-07-22,Oxford/AstraZeneca,12365328,South Korea
2021-07-22,Pfizer/BioNTech,8946520,South Korea
2021-07-23,Johnson&Johnson,1164049,South Korea
2021-07-23,Moderna,135715,South Korea
2021-07-23,Oxford/AstraZeneca,12413734,South Korea
2021-07-23,Pfizer/BioNTech,9098004,South Korea
2021-07-24,Johnson&Johnson,1164104,South Korea
2021-07-24,Moderna,136658,South Korea
2021-07-24,Oxford/AstraZeneca,12424342,South Korea
2021-07-24,Pfizer/BioNTech,9128658,South Korea
2021-07-25,Johnson&Johnson,1164131,South Korea
2021-07-25,Moderna,136821,South Korea
2021-07-25,Oxford/AstraZeneca,12424886,South Korea
2021-07-25,Pfizer/BioNTech,9130892,South Korea
2021-07-26,Johnson&Johnson,1164322,South Korea
2021-07-26,Moderna,417635,South Korea
2021-07-26,Oxford/AstraZeneca,12438499,South Korea
2021-07-26,Pfizer/BioNTech,9522702,South Korea
2021-07-27,Johnson&Johnson,1164413,South Korea
2021-07-27,Moderna,567708,South Korea
2021-07-27,Oxford/AstraZeneca,12448173,South Korea
2021-07-27,Pfizer/BioNTech,9795781,South Korea
2021-07-28,Johnson&Johnson,1164493,South Korea
2021-07-28,Moderna,666825,South Korea
2021-07-28,Oxford/AstraZeneca,12455268,South Korea
2021-07-28,Pfizer/BioNTech,10214474,South Korea
2021-07-29,Johnson&Johnson,1164574,South Korea
2021-07-29,Moderna,754250,South Korea
2021-07-29,Oxford/AstraZeneca,12465519,South Korea
2021-07-29,Pfizer/BioNTech,10510072,South Korea
2021-07-30,Johnson&Johnson,1164641,South Korea
2021-07-30,Moderna,878547,South Korea
2021-07-30,Oxford/AstraZeneca,12473269,South Korea
2021-07-30,Pfizer/BioNTech,10937709,South Korea
2021-07-31,Johnson&Johnson,1164677,South Korea
2021-07-31,Moderna,948416,South Korea
2021-07-31,Oxford/AstraZeneca,12474280,South Korea
2021-07-31,Pfizer/BioNTech,11097645,South Korea
2021-08-01,Johnson&Johnson,1164691,South Korea
2021-08-01,Moderna,956882,South Korea
2021-08-01,Oxford/AstraZeneca,12474623,South Korea
2021-08-01,Pfizer/BioNTech,11118548,South Korea
2021-08-02,Johnson&Johnson,1164788,South Korea
2021-08-02,Moderna,974004,South Korea
2021-08-02,Oxford/AstraZeneca,12479580,South Korea
2021-08-02,Pfizer/BioNTech,11611748,South Korea
2021-08-03,Johnson&Johnson,1164854,South Korea
2021-08-03,Moderna,985374,South Korea
2021-08-03,Oxford/AstraZeneca,12486442,South Korea
2021-08-03,Pfizer/BioNTech,11923458,South Korea
2021-08-04,Johnson&Johnson,1164956,South Korea
2021-08-04,Moderna,994678,South Korea
2021-08-04,Oxford/AstraZeneca,12492507,South Korea
2021-08-04,Pfizer/BioNTech,12186594,South Korea
2021-08-05,Johnson&Johnson,1165017,South Korea
2021-08-05,Moderna,1005028,South Korea
2021-08-05,Oxford/AstraZeneca,12512484,South Korea
2021-08-05,Pfizer/BioNTech,12479064,South Korea
2021-08-06,Johnson&Johnson,1165069,South Korea
2021-08-06,Moderna,1020463,South Korea
2021-08-06,Oxford/AstraZeneca,12532703,South Korea
2021-08-06,Pfizer/BioNTech,12857926,South Korea
2021-08-07,Johnson&Johnson,1165105,South Korea
2021-08-07,Moderna,1024089,South Korea
2021-08-07,Oxford/AstraZeneca,12535951,South Korea
2021-08-07,Pfizer/BioNTech,13010346,South Korea
2021-08-08,Johnson&Johnson,1165116,South Korea
2021-08-08,Moderna,1024550,South Korea
2021-08-08,Oxford/AstraZeneca,12536950,South Korea
2021-08-08,Pfizer/BioNTech,13040128,South Korea
2021-08-09,Johnson&Johnson,1165168,South Korea
2021-08-09,Moderna,1039824,South Korea
2021-08-09,Oxford/AstraZeneca,12618070,South Korea
2021-08-09,Pfizer/BioNTech,13556388,South Korea
2021-08-10,Johnson&Johnson,1165229,South Korea
2021-08-10,Moderna,1049816,South Korea
2021-08-10,Oxford/AstraZeneca,12680579,South Korea
2021-08-10,Pfizer/BioNTech,13918794,South Korea
2021-08-11,Johnson&Johnson,1165263,South Korea
2021-08-11,Moderna,1057425,South Korea
2021-08-11,Oxford/AstraZeneca,12735772,South Korea
2021-08-11,Pfizer/BioNTech,14199435,South Korea
2021-08-12,Johnson&Johnson,1165298,South Korea
2021-08-12,Moderna,1062137,South Korea
2021-08-12,Oxford/AstraZeneca,13342700,South Korea
2021-08-12,Pfizer/BioNTech,14464977,South Korea
2021-08-13,Johnson&Johnson,1165352,South Korea
2021-08-13,Moderna,1069626,South Korea
2021-08-13,Oxford/AstraZeneca,13856765,South Korea
2021-08-13,Pfizer/BioNTech,14809596,South Korea
2021-08-14,Johnson&Johnson,1165374,South Korea
2021-08-14,Moderna,1073000,South Korea
2021-08-14,Oxford/AstraZeneca,14027490,South Korea
2021-08-14,Pfizer/BioNTech,14962509,South Korea
2021-08-15,Johnson&Johnson,1165398,South Korea
2021-08-15,Moderna,1073183,South Korea
2021-08-15,Oxford/AstraZeneca,14032530,South Korea
2021-08-15,Pfizer/BioNTech,14982207,South Korea
2021-08-16,Johnson&Johnson,1165450,South Korea
2021-08-16,Moderna,1387174,South Korea
2021-08-16,Oxford/AstraZeneca,14285833,South Korea
2021-08-16,Pfizer/BioNTech,15345000,South Korea
2021-08-17,Johnson&Johnson,1165480,South Korea
2021-08-17,Moderna,1652152,South Korea
2021-08-17,Oxford/AstraZeneca,14779042,South Korea
2021-08-17,Pfizer/BioNTech,15809517,South Korea
2021-08-18,Johnson&Johnson,1165528,South Korea
2021-08-18,Moderna,1827027,South Korea
2021-08-18,Oxford/AstraZeneca,15109113,South Korea
2021-08-18,Pfizer/BioNTech,16149880,South Korea
2021-08-19,Johnson&Johnson,1165573,South Korea
2021-08-19,Moderna,2006372,South Korea
2021-08-19,Oxford/AstraZeneca,15415643,South Korea
2021-08-19,Pfizer/BioNTech,16464241,South Korea
2021-08-20,Johnson&Johnson,1165615,South Korea
2021-08-20,Moderna,2260893,South Korea
2021-08-20,Oxford/AstraZeneca,15766319,South Korea
2021-08-20,Pfizer/BioNTech,16885039,South Korea
2021-08-21,Johnson&Johnson,1165631,South Korea
2021-08-21,Moderna,2412363,South Korea
2021-08-21,Oxford/AstraZeneca,15904792,South Korea
2021-08-21,Pfizer/BioNTech,17084998,South Korea
2021-08-22,Johnson&Johnson,1165641,South Korea
2021-08-22,Moderna,2425584,South Korea
2021-08-22,Oxford/AstraZeneca,15907897,South Korea
2021-08-22,Pfizer/BioNTech,17111942,South Korea
2021-08-23,Johnson&Johnson,1170137,South Korea
2021-08-23,Moderna,2434661,South Korea
2021-08-23,Oxford/AstraZeneca,16654828,South Korea
2021-08-23,Pfizer/BioNTech,17455390,South Korea
2021-08-24,Johnson&Johnson,1179504,South Korea
2021-08-24,Moderna,2445240,South Korea
2021-08-24,Oxford/AstraZeneca,17280312,South Korea
2021-08-24,Pfizer/BioNTech,17811883,South Korea
2021-08-25,Johnson&Johnson,1190937,South Korea
2021-08-25,Moderna,2455303,South Korea
2021-08-25,Oxford/AstraZeneca,17774757,South Korea
2021-08-25,Pfizer/BioNTech,18141997,South Korea
2021-08-26,Johnson&Johnson,1200803,South Korea
2021-08-26,Moderna,2465565,South Korea
2021-08-26,Oxford/AstraZeneca,18197310,South Korea
2021-08-26,Pfizer/BioNTech,18770828,South Korea
2021-08-27,Johnson&Johnson,1207874,South Korea
2021-08-27,Moderna,2476809,South Korea
2021-08-27,Oxford/AstraZeneca,18739487,South Korea
2021-08-27,Pfizer/BioNTech,19358089,South Korea
2021-08-28,Johnson&Johnson,1213984,South Korea
2021-08-28,Moderna,2481739,South Korea
2021-08-28,Oxford/AstraZeneca,18994543,South Korea
2021-08-28,Pfizer/BioNTech,19618777,South Korea
2021-08-29,Johnson&Johnson,1216195,South Korea
2021-08-29,Moderna,2481966,South Korea
2021-08-29,Oxford/AstraZeneca,19008956,South Korea
2021-08-29,Pfizer/BioNTech,19632422,South Korea
2021-08-30,Johnson&Johnson,1225968,South Korea
2021-08-30,Moderna,2500713,South Korea
2021-08-30,Oxford/AstraZeneca,19562872,South Korea
2021-08-30,Pfizer/BioNTech,20030518,South Korea
2021-08-31,Johnson&Johnson,1241575,South Korea
2021-08-31,Moderna,2518416,South Korea
2021-08-31,Oxford/AstraZeneca,20038957,South Korea
2021-08-31,Pfizer/BioNTech,20284286,South Korea
2021-09-01,Johnson&Johnson,1258794,South Korea
2021-09-01,Moderna,2537014,South Korea
2021-09-01,Oxford/AstraZeneca,20379767,South Korea
2021-09-01,Pfizer/BioNTech,20604875,South Korea
2021-09-02,Johnson&Johnson,1277153,South Korea
2021-09-02,Moderna,2557223,South Korea
2021-09-02,Oxford/AstraZeneca,20738143,South Korea
2021-09-02,Pfizer/BioNTech,20876708,South Korea
2021-09-03,Johnson&Johnson,1293984,South Korea
2021-09-03,Moderna,2586264,South Korea
2021-09-03,Oxford/AstraZeneca,21177406,South Korea
2021-09-03,Pfizer/BioNTech,21308319,South Korea
2021-09-04,Johnson&Johnson,1303003,South Korea
2021-09-04,Moderna,2605749,South Korea
2021-09-04,Oxford/AstraZeneca,21359422,South Korea
2021-09-04,Pfizer/BioNTech,21469126,South Korea
2021-09-05,Johnson&Johnson,1305587,South Korea
2021-09-05,Moderna,2607502,South Korea
2021-09-05,Oxford/AstraZeneca,21359908,South Korea
2021-09-05,Pfizer/BioNTech,21479046,South Korea
2021-09-06,Johnson&Johnson,1314908,South Korea
2021-09-06,Moderna,2929232,South Korea
2021-09-06,Oxford/AstraZeneca,21377117,South Korea
2021-09-06,Pfizer/BioNTech,22500828,South Korea
2021-09-07,Johnson&Johnson,1326585,South Korea
2021-09-07,Moderna,3109889,South Korea
2021-09-07,Oxford/AstraZeneca,21392530,South Korea
2021-09-07,Pfizer/BioNTech,23278147,South Korea
2021-09-08,Johnson&Johnson,1338863,South Korea
2021-09-08,Moderna,3235007,South Korea
2021-09-08,Oxford/AstraZeneca,21403357,South Korea
2021-09-08,Pfizer/BioNTech,23811705,South Korea
2021-09-09,Johnson&Johnson,1350510,South Korea
2021-09-09,Moderna,3365616,South Korea
2021-09-09,Oxford/AstraZeneca,21413445,South Korea
2021-09-09,Pfizer/BioNTech,24380752,South Korea
2021-09-10,Johnson&Johnson,1361308,South Korea
2021-09-10,Moderna,3577675,South Korea
2021-09-10,Oxford/AstraZeneca,21424874,South Korea
2021-09-10,Pfizer/BioNTech,25207344,South Korea
2021-09-11,Johnson&Johnson,1371085,South Korea
2021-09-11,Moderna,3699767,South Korea
2021-09-11,Oxford/AstraZeneca,21427609,South Korea
2021-09-11,Pfizer/BioNTech,25604580,South Korea
2021-09-12,Johnson&Johnson,1374039,South Korea
2021-09-12,Moderna,3709591,South Korea
2021-09-12,Oxford/AstraZeneca,21427875,South Korea
2021-09-12,Pfizer/BioNTech,25636533,South Korea
2021-09-13,Johnson&Johnson,1381366,South Korea
2021-09-13,Moderna,4111360,South Korea
2021-09-13,Oxford/AstraZeneca,21431100,South Korea
2021-09-13,Pfizer/BioNTech,26468649,South Korea
2021-09-14,Johnson&Johnson,1391664,South Korea
2021-09-14,Moderna,4375220,South Korea
2021-09-14,Oxford/AstraZeneca,21434465,South Korea
2021-09-14,Pfizer/BioNTech,27008455,South Korea
2021-09-15,Johnson&Johnson,1401792,South Korea
2021-09-15,Moderna,4537327,South Korea
2021-09-15,Oxford/AstraZeneca,21437293,South Korea
2021-09-15,Pfizer/BioNTech,27640419,South Korea
2021-09-16,Johnson&Johnson,1411778,South Korea
2021-09-16,Moderna,4726750,South Korea
2021-09-16,Oxford/AstraZeneca,21440268,South Korea
2021-09-16,Pfizer/BioNTech,28173354,South Korea
2021-09-17,Johnson&Johnson,1423479,South Korea
2021-09-17,Moderna,5085097,South Korea
2021-09-17,Oxford/AstraZeneca,21447520,South Korea
2021-09-17,Pfizer/BioNTech,28891171,South Korea
2021-09-18,Johnson&Johnson,1428381,South Korea
2021-09-18,Moderna,5317707,South Korea
2021-09-18,Oxford/AstraZeneca,21450548,South Korea
2021-09-18,Pfizer/BioNTech,29229224,South Korea
2021-09-19,Johnson&Johnson,1428583,South Korea
2021-09-19,Moderna,5329608,South Korea
2021-09-19,Oxford/AstraZeneca,21450926,South Korea
2021-09-19,Pfizer/BioNTech,29264236,South Korea
2021-09-20,Johnson&Johnson,1428616,South Korea
2021-09-20,Moderna,5350821,South Korea
2021-09-20,Oxford/AstraZeneca,21451316,South Korea
2021-09-20,Pfizer/BioNTech,29287109,South Korea
2021-09-21,Johnson&Johnson,1428630,South Korea
2021-09-21,Moderna,5355301,South Korea
2021-09-21,Oxford/AstraZeneca,21451614,South Korea
2021-09-21,Pfizer/BioNTech,29293684,South Korea
2021-09-22,Johnson&Johnson,1428761,South Korea
2021-09-22,Moderna,5373416,South Korea
2021-09-22,Oxford/AstraZeneca,21452436,South Korea
2021-09-22,Pfizer/BioNTech,29318725,South Korea
2021-09-23,Johnson&Johnson,1433707,South Korea
2021-09-23,Moderna,5746298,South Korea
2021-09-23,Oxford/AstraZeneca,21460645,South Korea
2021-09-23,Pfizer/BioNTech,29867455,South Korea
2021-09-24,Johnson&Johnson,1438271,South Korea
2021-09-24,Moderna,6145349,South Korea
2021-09-24,Oxford/AstraZeneca,21470437,South Korea
2021-09-24,Pfizer/BioNTech,30482791,South Korea
2021-09-25,Johnson&Johnson,1439182,South Korea
2021-09-25,Moderna,6358327,South Korea
2021-09-25,Oxford/AstraZeneca,21474913,South Korea
2021-09-25,Pfizer/BioNTech,30793105,South Korea
2021-09-26,Johnson&Johnson,1439927,South Korea
2021-09-26,Moderna,6373409,South Korea
2021-09-26,Oxford/AstraZeneca,21475493,South Korea
2021-09-26,Pfizer/BioNTech,30826710,South Korea
2021-09-27,Johnson&Johnson,1443786,South Korea
2021-09-27,Moderna,6854184,South Korea
2021-09-27,Oxford/AstraZeneca,21483022,South Korea
2021-09-27,Pfizer/BioNTech,31461100,South Korea
2021-09-28,Johnson&Johnson,1447193,South Korea
2021-09-28,Moderna,7212928,South Korea
2021-09-28,Oxford/AstraZeneca,21492103,South Korea
2021-09-28,Pfizer/BioNTech,32035356,South Korea
2021-09-29,Johnson&Johnson,1451540,South Korea
2021-09-29,Moderna,7477276,South Korea
2021-09-29,Oxford/AstraZeneca,21502607,South Korea
2021-09-29,Pfizer/BioNTech,32511225,South Korea
2021-09-30,Johnson&Johnson,1455133,South Korea
2021-09-30,Moderna,7796795,South Korea
2021-09-30,Oxford/AstraZeneca,21523306,South Korea
2021-09-30,Pfizer/BioNTech,33051362,South Korea
2021-10-01,Johnson&Johnson,1457803,South Korea
2021-10-01,Moderna,8143007,South Korea
2021-10-01,Oxford/AstraZeneca,21566334,South Korea
2021-10-01,Pfizer/BioNTech,33756274,South Korea
2021-10-02,Johnson&Johnson,1459750,South Korea
2021-10-02,Moderna,8333849,South Korea
2021-10-02,Oxford/AstraZeneca,21572732,South Korea
2021-10-02,Pfizer/BioNTech,34087690,South Korea
2021-10-03,Johnson&Johnson,1459846,South Korea
2021-10-03,Moderna,8344744,South Korea
2021-10-03,Oxford/AstraZeneca,21573242,South Korea
2021-10-03,Pfizer/BioNTech,34113217,South Korea
2021-10-04,Johnson&Johnson,1460089,South Korea
2021-10-04,Moderna,8372584,South Korea
2021-10-04,Oxford/AstraZeneca,21596844,South Korea
2021-10-04,Pfizer/BioNTech,34297584,South Korea
2021-10-05,Johnson&Johnson,1462890,South Korea
2021-10-05,Moderna,8431290,South Korea
2021-10-05,Oxford/AstraZeneca,21658830,South Korea
2021-10-05,Pfizer/BioNTech,34984051,South Korea
2021-10-06,Johnson&Johnson,1465709,South Korea
2021-10-06,Moderna,8476003,South Korea
2021-10-06,Oxford/AstraZeneca,21697374,South Korea
2021-10-06,Pfizer/BioNTech,35444504,South Korea
2021-10-07,Johnson&Johnson,1468174,South Korea
2021-10-07,Moderna,8524906,South Korea
2021-10-07,Oxford/AstraZeneca,21740620,South Korea
2021-10-07,Pfizer/BioNTech,36096523,South Korea
2021-10-08,Johnson&Johnson,1470397,South Korea
2021-10-08,Moderna,8624219,South Korea
2021-10-08,Oxford/AstraZeneca,21799246,South Korea
2021-10-08,Pfizer/BioNTech,37079735,South Korea
2021-10-09,Johnson&Johnson,1470830,South Korea
2021-10-09,Moderna,8643196,South Korea
2021-10-09,Oxford/AstraZeneca,21803655,South Korea
2021-10-09,Pfizer/BioNTech,37170808,South Korea
2021-10-10,Johnson&Johnson,1471116,South Korea
2021-10-10,Moderna,8646921,South Korea
2021-10-10,Oxford/AstraZeneca,21805209,South Korea
2021-10-10,Pfizer/BioNTech,37186115,South Korea
2021-10-11,Johnson&Johnson,1471269,South Korea
2021-10-11,Moderna,8792405,South Korea
2021-10-11,Oxford/AstraZeneca,21814896,South Korea
2021-10-11,Pfizer/BioNTech,37291044,South Korea
2021-10-12,Johnson&Johnson,1473326,South Korea
2021-10-12,Moderna,8989218,South Korea
2021-10-12,Oxford/AstraZeneca,21848619,South Korea
2021-10-12,Pfizer/BioNTech,37765929,South Korea
2021-10-13,Johnson&Johnson,1475408,South Korea
2021-10-13,Moderna,9104167,South Korea
2021-10-13,Oxford/AstraZeneca,21878426,South Korea
2021-10-13,Pfizer/BioNTech,38088609,South Korea
2021-10-14,Johnson&Johnson,1476865,South Korea
2021-10-14,Moderna,9226382,South Korea
2021-10-14,Oxford/AstraZeneca,21906479,South Korea
2021-10-14,Pfizer/BioNTech,38450866,South Korea
2021-10-15,Johnson&Johnson,1478940,South Korea
2021-10-15,Moderna,9464322,South Korea
2021-10-15,Oxford/AstraZeneca,21943227,South Korea
2021-10-15,Pfizer/BioNTech,38985826,South Korea
2021-10-16,Johnson&Johnson,1479767,South Korea
2021-10-16,Moderna,9622198,South Korea
2021-10-16,Oxford/AstraZeneca,21958493,South Korea
2021-10-16,Pfizer/BioNTech,39231342,South Korea
2021-10-17,Johnson&Johnson,1480267,South Korea
2021-10-17,Moderna,9628055,South Korea
2021-10-17,Oxford/AstraZeneca,21959001,South Korea
2021-10-17,Pfizer/BioNTech,39245867,South Korea
2021-10-18,Johnson&Johnson,1481578,South Korea
2021-10-18,Moderna,9855669,South Korea
2021-10-18,Oxford/AstraZeneca,21982709,South Korea
2021-10-18,Pfizer/BioNTech,39696685,South Korea
2021-10-19,Johnson&Johnson,1482787,South Korea
2021-10-19,Moderna,10001524,South Korea
2021-10-19,Oxford/AstraZeneca,22005325,South Korea
2021-10-19,Pfizer/BioNTech,40013224,South Korea
2021-10-20,Johnson&Johnson,1484131,South Korea
2021-10-20,Moderna,10094991,South Korea
2021-10-20,Oxford/AstraZeneca,22035090,South Korea
2021-10-20,Pfizer/BioNTech,40285634,South Korea
2021-10-21,Johnson&Johnson,1485101,South Korea
2021-10-21,Moderna,10233868,South Korea
2021-10-21,Oxford/AstraZeneca,22048735,South Korea
2021-10-21,Pfizer/BioNTech,40606326,South Korea
2021-10-22,Johnson&Johnson,1486623,South Korea
2021-10-22,Moderna,10484632,South Korea
2021-10-22,Oxford/AstraZeneca,22065062,South Korea
2021-10-22,Pfizer/BioNTech,41043240,South Korea
2021-10-23,Johnson&Johnson,1487132,South Korea
2021-10-23,Moderna,10636992,South Korea
2021-10-23,Oxford/AstraZeneca,22070850,South Korea
2021-10-23,Pfizer/BioNTech,41270726,South Korea
2021-10-24,Johnson&Johnson,1487662,South Korea
2021-10-24,Moderna,10643939,South Korea
2021-10-24,Oxford/AstraZeneca,22071125,South Korea
2021-10-24,Pfizer/BioNTech,41283441,South Korea
2021-10-25,Johnson&Johnson,1488884,South Korea
2021-10-25,Moderna,10857332,South Korea
2021-10-25,Oxford/AstraZeneca,22082001,South Korea
2021-10-25,Pfizer/BioNTech,41578336,South Korea
2021-10-26,Johnson&Johnson,1490167,South Korea
2021-10-26,Moderna,10994843,South Korea
2021-10-26,Oxford/AstraZeneca,22092340,South Korea
2021-10-26,Pfizer/BioNTech,41764234,South Korea
2021-10-27,Johnson&Johnson,1491224,South Korea
2021-10-27,Moderna,11123892,South Korea
2021-10-27,Oxford/AstraZeneca,22101306,South Korea
2021-10-27,Pfizer/BioNTech,41974481,South Korea
2021-10-28,Johnson&Johnson,1492252,South Korea
2021-10-28,Moderna,11453546,South Korea
2021-10-28,Oxford/AstraZeneca,22110843,South Korea
2021-10-28,Pfizer/BioNTech,42330704,South Korea
2021-10-29,Johnson&Johnson,1493655,South Korea
2021-10-29,Moderna,11841302,South Korea
2021-10-29,Oxford/AstraZeneca,22122415,South Korea
2021-10-29,Pfizer/BioNTech,42702720,South Korea
2021-10-30,Johnson&Johnson,1494165,South Korea
2021-10-30,Moderna,12054327,South Korea
2021-10-30,Oxford/AstraZeneca,22125501,South Korea
2021-10-30,Pfizer/BioNTech,42884358,South Korea
2021-10-31,Johnson&Johnson,1494446,South Korea
2021-10-31,Moderna,12065687,South Korea
2021-10-31,Oxford/AstraZeneca,22125633,South Korea
2021-10-31,Pfizer/BioNTech,42896968,South Korea
2021-11-01,Johnson&Johnson,1495081,South Korea
2021-11-01,Moderna,12150606,South Korea
2021-11-01,Oxford/AstraZeneca,22129179,South Korea
2021-11-01,Pfizer/BioNTech,43045154,South Korea
2021-11-02,Johnson&Johnson,1495600,South Korea
2021-11-02,Moderna,12213012,South Korea
2021-11-02,Oxford/AstraZeneca,22132525,South Korea
2021-11-02,Pfizer/BioNTech,43166213,South Korea
2021-11-03,Johnson&Johnson,1496325,South Korea
2021-11-03,Moderna,12263875,South Korea
2021-11-03,Oxford/AstraZeneca,22135296,South Korea
2021-11-03,Pfizer/BioNTech,43310724,South Korea
2021-11-04,Johnson&Johnson,1497172,South Korea
2021-11-04,Moderna,12343263,South Korea
2021-11-04,Oxford/AstraZeneca,22137855,South Korea
2021-11-04,Pfizer/BioNTech,43458260,South Korea
2021-11-05,Johnson&Johnson,1497946,South Korea
2021-11-05,Moderna,12448498,South Korea
2021-11-05,Oxford/AstraZeneca,22141625,South Korea
2021-11-05,Pfizer/BioNTech,43641389,South Korea
2021-11-06,Johnson&Johnson,1498146,South Korea
2021-11-06,Moderna,12488774,South Korea
2021-11-06,Oxford/AstraZeneca,22142475,South Korea
2021-11-06,Pfizer/BioNTech,43730983,South Korea
2021-11-07,Johnson&Johnson,1498265,South Korea
2021-11-07,Moderna,12491781,South Korea
2021-11-07,Oxford/AstraZeneca,22142523,South Korea
2021-11-07,Pfizer/BioNTech,43735063,South Korea
2021-11-08,Johnson&Johnson,1499401,South Korea
2021-11-08,Moderna,12697816,South Korea
2021-11-08,Oxford/AstraZeneca,22144255,South Korea
2021-11-08,Pfizer/BioNTech,43991641,South Korea
2021-11-09,Johnson&Johnson,1500181,South Korea
2021-11-09,Moderna,12827328,South Korea
2021-11-09,Oxford/AstraZeneca,22145813,South Korea
2021-11-09,Pfizer/BioNTech,44133392,South Korea
2021-11-10,Johnson&Johnson,1501528,South Korea
2021-11-10,Moderna,12903843,South Korea
2021-11-10,Oxford/AstraZeneca,22147246,South Korea
2021-11-10,Pfizer/BioNTech,44326538,South Korea
2021-11-11,Johnson&Johnson,1502894,South Korea
2021-11-11,Moderna,13006259,South Korea
2021-11-11,Oxford/AstraZeneca,22148615,South Korea
2021-11-11,Pfizer/BioNTech,44503206,South Korea
2021-11-12,Johnson&Johnson,1504394,South Korea
2021-11-12,Moderna,13163141,South Korea
2021-11-12,Oxford/AstraZeneca,22150658,South Korea
2021-11-12,Pfizer/BioNTech,44715996,South Korea
2021-11-13,Johnson&Johnson,1504616,South Korea
2021-11-13,Moderna,13248681,South Korea
2021-11-13,Oxford/AstraZeneca,22151078,South Korea
2021-11-13,Pfizer/BioNTech,44837484,South Korea
2021-11-14,Johnson&Johnson,1504856,South Korea
2021-11-14,Moderna,13251418,South Korea
2021-11-14,Oxford/AstraZeneca,22151103,South Korea
2021-11-14,Pfizer/BioNTech,44842434,South Korea
2021-11-15,Johnson&Johnson,1505885,South Korea
2021-11-15,Moderna,13327077,South Korea
2021-11-15,Oxford/AstraZeneca,22152063,South Korea
2021-11-15,Pfizer/BioNTech,45081457,South Korea
2021-11-16,Johnson&Johnson,1507250,South Korea
2021-11-16,Moderna,13367974,South Korea
2021-11-16,Oxford/AstraZeneca,22153033,South Korea
2021-11-16,Pfizer/BioNTech,45261638,South Korea
2021-11-17,Johnson&Johnson,1508926,South Korea
2021-11-17,Moderna,13401637,South Korea
2021-11-17,Oxford/AstraZeneca,22154071,South Korea
2021-11-17,Pfizer/BioNTech,45473772,South Korea
2021-11-18,Johnson&Johnson,1510332,South Korea
2021-11-18,Moderna,13451679,South Korea
2021-11-18,Oxford/AstraZeneca,22155205,South Korea
2021-11-18,Pfizer/BioNTech,45658481,South Korea
2021-11-19,Johnson&Johnson,1511956,South Korea
2021-11-19,Moderna,13520614,South Korea
2021-11-19,Oxford/AstraZeneca,22156930,South Korea
2021-11-19,Pfizer/BioNTech,45870104,South Korea
2021-11-20,Johnson&Johnson,1512135,South Korea
2021-11-20,Moderna,13548909,South Korea
2021-11-20,Oxford/AstraZeneca,22157228,South Korea
2021-11-20,Pfizer/BioNTech,45949856,South Korea
2021-11-21,Johnson&Johnson,1512262,South Korea
2021-11-21,Moderna,13550435,South Korea
2021-11-21,Oxford/AstraZeneca,22157251,South Korea
2021-11-21,Pfizer/BioNTech,45953868,South Korea
2021-11-22,Johnson&Johnson,1513053,South Korea
2021-11-22,Moderna,13603788,South Korea
2021-11-22,Oxford/AstraZeneca,22158058,South Korea
2021-11-22,Pfizer/BioNTech,46187690,South Korea
2021-11-23,Johnson&Johnson,1514172,South Korea
2021-11-23,Moderna,13638850,South Korea
2021-11-23,Oxford/AstraZeneca,22158869,South Korea
2021-11-23,Pfizer/BioNTech,46370280,South Korea
2021-11-24,Johnson&Johnson,1515330,South Korea
2021-11-24,Moderna,13671903,South Korea
2021-11-24,Oxford/AstraZeneca,22159892,South Korea
2021-11-24,Pfizer/BioNTech,46605213,South Korea
