date,indicator,value,entity
2020-10-05,Daily hospital occupancy,28,Finland
2020-10-07,Daily hospital occupancy,31,Finland
2020-10-09,Daily hospital occupancy,37,Finland
2020-10-12,Daily hospital occupancy,46,Finland
2020-10-14,Daily hospital occupancy,48,Finland
2020-10-16,Daily hospital occupancy,56,Finland
2020-10-19,Daily hospital occupancy,62,Finland
2020-10-21,Daily hospital occupancy,65,Finland
2020-10-23,Daily hospital occupancy,70,Finland
2020-10-26,Daily hospital occupancy,74,Finland
2020-10-28,Daily hospital occupancy,65,Finland
2020-10-30,Daily hospital occupancy,58,Finland
2020-11-02,Daily hospital occupancy,70,Finland
2020-11-04,Daily hospital occupancy,65,Finland
2020-11-06,Daily hospital occupancy,68,Finland
2020-11-09,Daily hospital occupancy,86,Finland
2020-11-11,Daily hospital occupancy,73,Finland
2020-11-13,Daily hospital occupancy,73,Finland
2020-11-16,Daily hospital occupancy,80,Finland
2020-11-18,Daily hospital occupancy,90,Finland
2020-11-20,Daily hospital occupancy,104,Finland
2020-11-23,Daily hospital occupancy,120,Finland
2020-11-25,Daily hospital occupancy,134,Finland
2020-11-27,Daily hospital occupancy,152,Finland
2020-11-30,Daily hospital occupancy,175,Finland
2020-12-02,Daily hospital occupancy,165,Finland
2020-12-04,Daily hospital occupancy,141,Finland
2020-12-07,Daily hospital occupancy,223,Finland
2020-12-08,Daily hospital occupancy,240,Finland
2020-12-09,Daily hospital occupancy,233,Finland
2020-12-10,Daily hospital occupancy,244,Finland
2020-12-11,Daily hospital occupancy,240,Finland
2020-12-14,Daily hospital occupancy,276,Finland
2020-12-15,Daily hospital occupancy,284,Finland
2020-12-16,Daily hospital occupancy,268,Finland
2020-12-17,Daily hospital occupancy,264,Finland
2020-12-18,Daily hospital occupancy,263,Finland
2020-12-21,Daily hospital occupancy,281,Finland
2020-12-22,Daily hospital occupancy,273,Finland
2020-12-23,Daily hospital occupancy,258,Finland
2020-12-28,Daily hospital occupancy,237,Finland
2020-12-29,Daily hospital occupancy,221,Finland
2020-12-30,Daily hospital occupancy,211,Finland
2020-12-31,Daily hospital occupancy,199,Finland
2021-01-04,Daily hospital occupancy,210,Finland
2021-01-05,Daily hospital occupancy,188,Finland
2021-01-07,Daily hospital occupancy,186,Finland
2021-01-08,Daily hospital occupancy,176,Finland
2021-01-11,Daily hospital occupancy,166,Finland
2021-01-12,Daily hospital occupancy,158,Finland
2021-01-13,Daily hospital occupancy,150,Finland
2021-01-14,Daily hospital occupancy,155,Finland
2021-01-15,Daily hospital occupancy,145,Finland
2021-01-18,Daily hospital occupancy,148,Finland
2021-01-19,Daily hospital occupancy,141,Finland
2021-01-20,Daily hospital occupancy,146,Finland
2021-01-21,Daily hospital occupancy,148,Finland
2021-01-22,Daily hospital occupancy,136,Finland
2021-01-25,Daily hospital occupancy,131,Finland
2021-01-26,Daily hospital occupancy,141,Finland
2021-01-27,Daily hospital occupancy,148,Finland
2021-01-28,Daily hospital occupancy,138,Finland
2021-01-29,Daily hospital occupancy,126,Finland
2021-02-01,Daily hospital occupancy,135,Finland
2021-02-02,Daily hospital occupancy,141,Finland
2021-02-03,Daily hospital occupancy,129,Finland
2021-02-04,Daily hospital occupancy,128,Finland
2021-02-05,Daily hospital occupancy,124,Finland
2021-02-08,Daily hospital occupancy,125,Finland
2021-02-09,Daily hospital occupancy,129,Finland
2021-02-10,Daily hospital occupancy,118,Finland
2021-02-11,Daily hospital occupancy,112,Finland
2021-02-12,Daily hospital occupancy,109,Finland
2021-02-15,Daily hospital occupancy,129,Finland
2021-02-16,Daily hospital occupancy,122,Finland
2021-02-17,Daily hospital occupancy,132,Finland
2021-02-18,Daily hospital occupancy,137,Finland
2021-02-19,Daily hospital occupancy,141,Finland
2021-02-22,Daily hospital occupancy,170,Finland
2021-02-23,Daily hospital occupancy,186,Finland
2021-02-24,Daily hospital occupancy,193,Finland
2021-02-25,Daily hospital occupancy,194,Finland
2021-02-26,Daily hospital occupancy,210,Finland
2021-03-01,Daily hospital occupancy,239,Finland
2021-03-02,Daily hospital occupancy,247,Finland
2021-03-03,Daily hospital occupancy,258,Finland
2021-03-04,Daily hospital occupancy,245,Finland
2021-03-05,Daily hospital occupancy,239,Finland
2021-03-08,Daily hospital occupancy,251,Finland
2021-03-09,Daily hospital occupancy,248,Finland
2021-03-10,Daily hospital occupancy,256,Finland
2021-03-11,Daily hospital occupancy,260,Finland
2021-03-12,Daily hospital occupancy,264,Finland
2021-03-15,Daily hospital occupancy,274,Finland
2021-03-16,Daily hospital occupancy,283,Finland
2021-03-17,Daily hospital occupancy,278,Finland
2021-03-18,Daily hospital occupancy,275,Finland
2021-03-19,Daily hospital occupancy,271,Finland
2021-03-22,Daily hospital occupancy,306,Finland
2021-03-23,Daily hospital occupancy,302,Finland
2021-03-24,Daily hospital occupancy,295,Finland
2021-03-25,Daily hospital occupancy,287,Finland
2021-03-26,Daily hospital occupancy,313,Finland
2021-03-29,Daily hospital occupancy,313,Finland
2021-03-30,Daily hospital occupancy,304,Finland
2021-03-31,Daily hospital occupancy,295,Finland
2021-04-01,Daily hospital occupancy,264,Finland
2021-04-06,Daily hospital occupancy,249,Finland
2021-04-07,Daily hospital occupancy,250,Finland
2021-04-08,Daily hospital occupancy,235,Finland
2021-04-09,Daily hospital occupancy,224,Finland
2021-04-12,Daily hospital occupancy,185,Finland
2021-04-13,Daily hospital occupancy,182,Finland
2021-04-14,Daily hospital occupancy,180,Finland
2021-04-15,Daily hospital occupancy,161,Finland
2021-04-16,Daily hospital occupancy,161,Finland
2021-04-19,Daily hospital occupancy,166,Finland
2021-04-20,Daily hospital occupancy,163,Finland
2021-04-21,Daily hospital occupancy,142,Finland
2021-04-22,Daily hospital occupancy,129,Finland
2021-04-23,Daily hospital occupancy,132,Finland
2021-04-26,Daily hospital occupancy,136,Finland
2021-04-27,Daily hospital occupancy,132,Finland
2021-04-28,Daily hospital occupancy,133,Finland
2021-04-29,Daily hospital occupancy,125,Finland
2021-04-30,Daily hospital occupancy,126,Finland
2021-05-03,Daily hospital occupancy,120,Finland
2021-05-04,Daily hospital occupancy,128,Finland
2021-05-05,Daily hospital occupancy,130,Finland
2021-05-06,Daily hospital occupancy,127,Finland
2021-05-07,Daily hospital occupancy,133,Finland
2021-05-10,Daily hospital occupancy,121,Finland
2021-05-11,Daily hospital occupancy,114,Finland
2021-05-12,Daily hospital occupancy,114,Finland
2021-05-14,Daily hospital occupancy,122,Finland
2021-05-17,Daily hospital occupancy,132,Finland
2021-05-18,Daily hospital occupancy,137,Finland
2021-05-19,Daily hospital occupancy,148,Finland
2021-05-20,Daily hospital occupancy,135,Finland
2021-05-21,Daily hospital occupancy,136,Finland
2021-05-24,Daily hospital occupancy,118,Finland
2021-05-25,Daily hospital occupancy,114,Finland
2021-05-26,Daily hospital occupancy,101,Finland
2021-05-27,Daily hospital occupancy,99,Finland
2021-05-28,Daily hospital occupancy,107,Finland
2021-05-31,Daily hospital occupancy,95,Finland
2021-06-02,Daily hospital occupancy,79,Finland
2021-06-09,Daily hospital occupancy,58,Finland
2021-06-16,Daily hospital occupancy,43,Finland
2021-06-23,Daily hospital occupancy,33,Finland
2021-06-24,Daily hospital occupancy,33,Finland
2021-06-25,Daily hospital occupancy,35,Finland
2021-06-26,Daily hospital occupancy,35,Finland
2021-06-27,Daily hospital occupancy,35,Finland
2021-06-28,Daily hospital occupancy,29,Finland
2021-06-29,Daily hospital occupancy,29,Finland
2021-06-30,Daily hospital occupancy,38,Finland
2021-07-01,Daily hospital occupancy,38,Finland
2021-07-02,Daily hospital occupancy,40,Finland
2021-07-03,Daily hospital occupancy,40,Finland
2021-07-04,Daily hospital occupancy,39,Finland
2021-07-05,Daily hospital occupancy,41,Finland
2021-07-06,Daily hospital occupancy,41,Finland
2021-07-07,Daily hospital occupancy,44,Finland
2021-07-08,Daily hospital occupancy,44,Finland
2021-07-09,Daily hospital occupancy,42,Finland
2021-07-10,Daily hospital occupancy,42,Finland
2021-07-11,Daily hospital occupancy,42,Finland
2021-07-12,Daily hospital occupancy,44,Finland
2021-07-13,Daily hospital occupancy,44,Finland
2021-07-14,Daily hospital occupancy,44,Finland
2021-07-15,Daily hospital occupancy,41,Finland
2021-07-16,Daily hospital occupancy,44,Finland
2021-07-17,Daily hospital occupancy,44,Finland
2021-07-18,Daily hospital occupancy,44,Finland
2021-07-19,Daily hospital occupancy,53,Finland
2021-07-20,Daily hospital occupancy,54,Finland
2021-07-21,Daily hospital occupancy,56,Finland
2021-07-22,Daily hospital occupancy,55,Finland
2021-07-23,Daily hospital occupancy,54,Finland
2021-07-24,Daily hospital occupancy,54,Finland
2021-07-25,Daily hospital occupancy,54,Finland
2021-07-26,Daily hospital occupancy,53,Finland
2021-07-27,Daily hospital occupancy,52,Finland
2021-07-28,Daily hospital occupancy,57,Finland
2021-07-29,Daily hospital occupancy,57,Finland
2021-07-30,Daily hospital occupancy,65,Finland
2021-07-31,Daily hospital occupancy,65,Finland
2021-08-01,Daily hospital occupancy,65,Finland
2021-08-02,Daily hospital occupancy,97,Finland
2021-08-03,Daily hospital occupancy,97,Finland
2021-08-04,Daily hospital occupancy,94,Finland
2021-08-05,Daily hospital occupancy,94,Finland
2021-08-06,Daily hospital occupancy,100,Finland
2021-08-07,Daily hospital occupancy,100,Finland
2021-08-08,Daily hospital occupancy,100,Finland
2021-08-09,Daily hospital occupancy,93,Finland
2021-08-10,Daily hospital occupancy,92,Finland
2021-08-11,Daily hospital occupancy,83,Finland
2021-08-12,Daily hospital occupancy,84,Finland
2021-08-13,Daily hospital occupancy,88,Finland
2021-08-14,Daily hospital occupancy,88,Finland
2021-08-15,Daily hospital occupancy,88,Finland
2021-08-16,Daily hospital occupancy,106,Finland
2021-08-17,Daily hospital occupancy,104,Finland
2021-08-18,Daily hospital occupancy,106,Finland
2021-08-19,Daily hospital occupancy,105,Finland
2021-08-20,Daily hospital occupancy,98,Finland
2021-08-21,Daily hospital occupancy,98,Finland
2021-08-22,Daily hospital occupancy,98,Finland
2021-08-23,Daily hospital occupancy,101,Finland
2021-08-24,Daily hospital occupancy,101,Finland
2021-08-25,Daily hospital occupancy,99,Finland
2021-08-26,Daily hospital occupancy,102,Finland
2021-08-27,Daily hospital occupancy,94,Finland
2021-08-28,Daily hospital occupancy,94,Finland
2021-08-29,Daily hospital occupancy,94,Finland
2021-08-30,Daily hospital occupancy,96,Finland
2021-08-31,Daily hospital occupancy,97,Finland
2021-09-01,Daily hospital occupancy,97,Finland
2021-09-02,Daily hospital occupancy,99,Finland
2021-09-03,Daily hospital occupancy,92,Finland
2021-09-04,Daily hospital occupancy,91,Finland
2021-09-05,Daily hospital occupancy,91,Finland
2021-09-06,Daily hospital occupancy,101,Finland
2021-09-07,Daily hospital occupancy,101,Finland
2021-09-08,Daily hospital occupancy,98,Finland
2021-09-09,Daily hospital occupancy,95,Finland
2021-09-10,Daily hospital occupancy,93,Finland
2021-09-11,Daily hospital occupancy,94,Finland
2021-09-12,Daily hospital occupancy,95,Finland
2021-09-13,Daily hospital occupancy,111,Finland
