entity,indicator,date,value
Liechtenstein,Weekly new hospital admissions,2021-11-14,3.949105737218352
Liechtenstein,Weekly new hospital admissions,2021-11-21,2.961829302913774
Liechtenstein,Weekly new hospital admissions,2021-11-28,7.898211474436742
Liechtenstein,Weekly new hospital admissions,2021-12-05,10.860040777350516
Liechtenstein,Weekly new hospital admissions,2021-12-12,13.821870080264288
Liechtenstein,Weekly new hospital admissions,2021-12-19,13.821870080264288
Liechtenstein,Weekly new hospital admissions,2021-12-26,9.8727643430459
Liechtenstein,Weekly new hospital admissions,2022-01-02,9.8727643430459
Liechtenstein,Weekly new hospital admissions,2022-01-09,4.936382171522969
