entity,indicator,date,value
Poland,Daily hospital occupancy,2020-04-08,2425.0
Poland,Daily hospital occupancy,2020-04-13,2510.0
Poland,Daily hospital occupancy,2020-04-15,2499.0
Poland,Daily hospital occupancy,2020-04-16,2607.0
Poland,Daily hospital occupancy,2020-04-17,2673.0
Poland,Daily hospital occupancy,2020-04-19,2482.0
Poland,Daily hospital occupancy,2020-04-20,2511.0
Poland,Daily hospital occupancy,2020-04-21,2914.0
Poland,Daily hospital occupancy,2020-04-22,3505.0
Poland,Daily hospital occupancy,2020-04-23,3099.0
Poland,Daily hospital occupancy,2020-04-24,3095.0
Poland,Daily hospital occupancy,2020-04-25,2821.0
Poland,Daily hospital occupancy,2020-04-26,2749.0
Poland,Daily hospital occupancy,2020-04-27,2759.0
Poland,Daily hospital occupancy,2020-04-28,2934.0
Poland,Daily hospital occupancy,2020-04-29,2973.0
Poland,Daily hospital occupancy,2020-04-30,3012.0
Poland,Daily hospital occupancy,2020-05-01,2789.0
Poland,Daily hospital occupancy,2020-05-02,2649.0
Poland,Daily hospital occupancy,2020-05-03,2761.0
Poland,Daily hospital occupancy,2020-05-04,2653.0
Poland,Daily hospital occupancy,2020-05-05,2738.0
Poland,Daily hospital occupancy,2020-05-06,2760.0
Poland,Daily hospital occupancy,2020-05-07,2711.0
Poland,Daily hospital occupancy,2020-05-08,2758.0
Poland,Daily hospital occupancy,2020-05-09,2768.0
Poland,Daily hospital occupancy,2020-05-10,2658.0
Poland,Daily hospital occupancy,2020-05-11,2598.0
Poland,Daily hospital occupancy,2020-05-12,2571.0
Poland,Daily hospital occupancy,2020-05-13,2648.0
Poland,Daily hospital occupancy,2020-05-14,2538.0
Poland,Daily hospital occupancy,2020-05-15,2579.0
Poland,Daily hospital occupancy,2020-05-16,2407.0
Poland,Daily hospital occupancy,2020-05-17,2459.0
Poland,Daily hospital occupancy,2020-05-18,2544.0
Poland,Daily hospital occupancy,2020-05-19,2490.0
Poland,Daily hospital occupancy,2020-05-20,2414.0
Poland,Daily hospital occupancy,2020-05-21,2330.0
Poland,Daily hospital occupancy,2020-05-22,2261.0
Poland,Daily hospital occupancy,2020-05-23,2271.0
Poland,Daily hospital occupancy,2020-05-24,2242.0
Poland,Daily hospital occupancy,2020-05-25,2268.0
Poland,Daily hospital occupancy,2020-05-26,2171.0
