date,indicator,value,entity
2020-05-26,Daily hospital occupancy,621.0,Serbia
2020-05-27,Daily hospital occupancy,622.0,Serbia
2020-05-28,Daily hospital occupancy,558.0,Serbia
2020-05-29,Daily hospital occupancy,558.0,Serbia
2020-05-30,Daily hospital occupancy,555.0,Serbia
2020-05-31,Daily hospital occupancy,516.0,Serbia
2020-06-01,Daily hospital occupancy,468.0,Serbia
2020-06-02,Daily hospital occupancy,475.0,Serbia
2020-06-03,Daily hospital occupancy,466.0,Serbia
2020-06-04,Daily hospital occupancy,470.0,Serbia
2020-06-05,Daily hospital occupancy,390.0,Serbia
2020-06-06,Daily hospital occupancy,437.0,Serbia
2020-06-07,Daily hospital occupancy,475.0,Serbia
2020-06-08,Daily hospital occupancy,457.0,Serbia
2020-06-09,Daily hospital occupancy,447.0,Serbia
2020-06-10,Daily hospital occupancy,432.0,Serbia
2020-06-11,Daily hospital occupancy,488.0,Serbia
2020-06-12,Daily hospital occupancy,512.0,Serbia
2020-06-13,Daily hospital occupancy,553.0,Serbia
2020-06-14,Daily hospital occupancy,545.0,Serbia
2020-06-15,Daily hospital occupancy,551.0,Serbia
2020-06-16,Daily hospital occupancy,546.0,Serbia
2020-06-17,Daily hospital occupancy,568.0,Serbia
2020-06-18,Daily hospital occupancy,589.0,Serbia
2020-06-19,Daily hospital occupancy,628.0,Serbia
2020-06-20,Daily hospital occupancy,654.0,Serbia
2020-06-21,Daily hospital occupancy,686.0,Serbia
2020-06-22,Daily hospital occupancy,731.0,Serbia
2020-06-23,Daily hospital occupancy,775.0,Serbia
2020-06-24,Daily hospital occupancy,861.0,Serbia
2020-06-25,Daily hospital occupancy,954.0,Serbia
2020-06-26,Daily hospital occupancy,1068.0,Serbia
2020-06-27,Daily hospital occupancy,1187.0,Serbia
2020-06-28,Daily hospital occupancy,1312.0,Serbia
2020-06-29,Daily hospital occupancy,1433.0,Serbia
2020-06-30,Daily hospital occupancy,1625.0,Serbia
2020-07-01,Daily hospital occupancy,1783.0,Serbia
2020-07-02,Daily hospital occupancy,1996.0,Serbia
2020-07-03,Daily hospital occupancy,2142.0,Serbia
2020-07-04,Daily hospital occupancy,2347.0,Serbia
2020-07-05,Daily hospital occupancy,2553.0,Serbia
2020-07-06,Daily hospital occupancy,2737.0,Serbia
2020-07-07,Daily hospital occupancy,2942.0,Serbia
2020-07-08,Daily hospital occupancy,3173.0,Serbia
2020-07-09,Daily hospital occupancy,3339.0,Serbia
2020-07-10,Daily hospital occupancy,3639.0,Serbia
