entity,indicator,date,value
Luxembourg,Daily hospital occupancy,2020-06-20,13.0
Luxembourg,Daily hospital occupancy,2020-06-21,16.0
Luxembourg,Daily hospital occupancy,2020-06-22,15.0
Luxembourg,Daily hospital occupancy,2020-06-23,11.0
Luxembourg,Daily hospital occupancy,2020-06-24,13.0
Luxembourg,Daily hospital occupancy,2020-06-25,13.0
Luxembourg,Daily hospital occupancy,2020-06-26,9.0
Luxembourg,Daily hospital occupancy,2020-06-27,13.0
Luxembourg,Daily hospital occupancy,2020-06-28,11.0
Luxembourg,Daily hospital occupancy,2020-06-29,16.0
Luxembourg,Daily hospital occupancy,2020-06-30,18.0
Luxembourg,Daily hospital occupancy,2020-07-01,16.0
Luxembourg,Daily hospital occupancy,2020-07-02,22.0
Luxembourg,Daily hospital occupancy,2020-07-03,17.0
Luxembourg,Daily hospital occupancy,2020-07-04,24.0
Luxembourg,Daily hospital occupancy,2020-07-05,20.0
Luxembourg,Daily hospital occupancy,2020-07-06,22.0
Luxembourg,Daily hospital occupancy,2020-07-07,24.0
Luxembourg,Daily hospital occupancy,2020-07-08,26.0
Luxembourg,Daily hospital occupancy,2020-07-09,27.0
Luxembourg,Daily hospital occupancy,2020-07-10,31.0
Luxembourg,Daily hospital occupancy,2020-07-11,36.0
Luxembourg,Daily hospital occupancy,2020-07-12,38.0
Luxembourg,Daily hospital occupancy,2020-07-13,47.0
Luxembourg,Daily hospital occupancy,2020-07-14,38.0
Luxembourg,Daily hospital occupancy,2020-07-15,42.0
Luxembourg,Daily hospital occupancy,2020-07-16,40.0
Luxembourg,Daily hospital occupancy,2020-07-17,42.0
Luxembourg,Daily hospital occupancy,2020-07-18,48.0
Luxembourg,Daily hospital occupancy,2020-07-19,54.0
Luxembourg,Daily hospital occupancy,2020-07-20,55.0
Luxembourg,Daily hospital occupancy,2020-07-21,60.0
Luxembourg,Daily hospital occupancy,2020-07-22,58.0
Luxembourg,Daily hospital occupancy,2020-07-23,52.0
Luxembourg,Daily hospital occupancy,2020-07-24,48.0
Luxembourg,Daily hospital occupancy,2020-07-25,54.0
