date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,location,source_url,vaccine
2021-09-08,4560204.0,4338930.0,,8899134.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-09,4563194.0,4344612.0,,8907806.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-10,4566357.0,4354983.0,,8921340.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-11,4569188.0,4364268.0,,8933456.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-12,4570805.0,4370072.0,,8940877.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-13,4573436.0,4374719.0,,8948155.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-14,4576088.0,4378937.0,,8955025.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-15,4579244.0,4383231.0,,8962475.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-16,4582052.0,4387437.0,,8969489.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-17,4585813.0,4394227.0,,8980040.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-18,4588417.0,4400105.0,,8988522.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-19,4589778.0,4403516.0,,8993294.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-20,4592487.0,4408055.0,,9000542.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-21,4594993.0,4411662.0,,9006655.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-22,4597217.0,4415479.0,,9012696.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-23,4599885.0,4418839.0,,9018724.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-24,4603130.0,4424381.0,,9027511.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-25,4605308.0,4429480.0,,9034788.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-26,4606696.0,4432192.0,,9038888.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-27,4608989.0,4435679.0,,9044668.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-28,4611362.0,4439011.0,,9050373.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-29,4613601.0,4442268.0,,9055869.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-30,4615741.0,4445863.0,,9061604.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-01,4618181.0,4449375.0,,9067556.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-02,4619779.0,4452489.0,,9072268.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-03,4620816.0,4454348.0,,9075164.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-04,4622776.0,4457077.0,,9079853.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-05,4624997.0,4460067.0,,9085064.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-06,4627369.0,4463363.0,,9090732.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-07,4629546.0,4466447.0,,9095993.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-08,4632144.0,4470854.0,,9102998.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-09,4634753.0,4474551.0,,9109304.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-10,4637065.0,4476645.0,,9113710.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-11,4640772.0,4480073.0,,9120845.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-12,4643963.0,4483427.0,,9127390.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-13,4646665.0,4486423.0,,9133088.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-14,4649020.0,4489728.0,,9138748.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-15,4652181.0,4494214.0,,9146395.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-16,4654557.0,4497228.0,,9151785.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-17,4655937.0,4498913.0,,9154850.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-18,4657967.0,4501868.0,,9159835.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-19,4659740.0,4504527.0,,9164267.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-20,4661363.0,4507246.0,,9168609.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-21,4662954.0,4509814.0,,9172768.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-22,4664714.0,4513115.0,,9177829.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-23,4666039.0,4515524.0,,9181563.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-24,4667011.0,4516868.0,,9183879.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-25,4668573.0,4519504.0,,9188077.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-26,4670150.0,4522331.0,,9192481.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-27,4671506.0,4525103.0,,9196609.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-28,4672963.0,4528117.0,,9201080.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-29,4674781.0,4532042.0,,9206823.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-30,4676337.0,4535733.0,,9212070.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-31,4677581.0,4538531.0,,9216112.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-01,4679386.0,4542578.0,,9221964.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-02,4680887.0,4546187.0,,9227074.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-03,4682146.0,4549554.0,,9231700.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-04,4682273.0,4550214.0,,9232487.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-05,4684493.0,4556274.0,,9240767.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-06,4685819.0,4560316.0,,9246135.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-07,4686721.0,4562444.0,,9249165.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-08,4687960.0,4566385.0,,9254345.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-09,4689653.0,4569864.0,,9259517.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-10,4691181.0,4573277.0,,9264458.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-11,4692793.0,4576561.0,,9269354.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-12,4694657.0,4580424.0,,9275081.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-13,4696095.0,4583418.0,,9279513.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-14,4697034.0,4585293.0,,9282327.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-15,4698595.0,4588741.0,,9287336.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-16,4700104.0,4591862.0,,9291966.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-17,4701317.0,4594459.0,,9295776.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-18,4702493.0,4596992.0,,9299485.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-19,4703990.0,4600534.0,,9304524.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-20,4705146.0,4603228.0,,9308374.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-21,4705951.0,4604624.0,,9310575.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-22,4707210.0,4607464.0,,9314674.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-23,4708273.0,4609815.0,,9318088.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-24,4709343.0,4611978.0,,9321321.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-25,4710486.0,4613832.0,,9324318.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-26,4711792.0,4617000.0,,9328792.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-27,4712717.0,4619304.0,,9332021.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-28,4713491.0,4621173.0,,9334664.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-29,4714658.0,4624023.0,,9338681.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-30,4715760.0,4626970.0,,9342730.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-01,4716750.0,4629501.0,,9346251.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-02,4717851.0,4632373.0,,9350224.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-03,4719035.0,4636625.0,,9355660.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-04,4719839.0,4640083.0,,9359922.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-05,4720449.0,4642134.0,,9362583.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-06,4721552.0,4646178.0,,9367730.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-07,4722565.0,4649822.0,,9372387.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-08,4723561.0,4653323.0,,9376884.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-09,4724469.0,4656686.0,,9381155.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-10,4725369.0,4660600.0,,9385969.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-11,4726006.0,4663546.0,,9389552.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-12,4726480.0,4665415.0,,9391895.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-13,4727265.0,4668771.0,,9396036.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-14,4728024.0,4671738.0,,9399762.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-15,4728701.0,4674772.0,,9403473.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-16,4729418.0,4677874.0,,9407292.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-17,4730107.0,4681344.0,,9411451.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-18,4730641.0,4683728.0,,9414369.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-19,4731071.0,4685278.0,,9416349.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-20,4731856.0,4688328.0,,9420184.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-21,4732528.0,4690986.0,,9423514.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-22,4733199.0,4693543.0,,9426742.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-23,4733865.0,4695997.0,,9429862.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-24,4734199.0,4697441.0,,9431640.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-25,4734228.0,4697683.0,,9431911.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-26,4734811.0,4699687.0,,9434498.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-27,4738882.0,4703068.0,,9441950.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-28,4743002.0,4706125.0,,9449127.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-29,4748851.0,4708899.0,,9457750.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-30,4755032.0,4711967.0,,9466999.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-31,4758643.0,4713597.0,,9472240.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-01,4758666.0,4713785.0,,9472451.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-02,4765621.0,4715132.0,,9480753.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-03,4775406.0,4717475.0,,9492881.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-04,4779975.0,4719553.0,,9499528.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-05,4781941.0,4721345.0,,9503286.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-06,4788029.0,4723113.0,,9511142.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-07,4796986.0,4724079.0,,9521065.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-08,4807545.0,4723343.0,,9530888.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-09,4816884.0,4724372.0,,9541256.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-10,4821829.0,4726199.0,,9548028.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
14-Sep-21,,,183.0,183.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
15-Sep-21,,,5038.0,5038.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
16-Sep-21,,,8219.0,8219.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
17-Sep-21,,,16681.0,16681.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
18-Sep-21,,,30001.0,30001.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
19-Sep-21,,,38285.0,38285.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
20-Sep-21,,,50463.0,50463.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
21-Sep-21,,,58890.0,58890.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
22-Sep-21,,,74466.0,74466.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
23-Sep-21,,,91772.0,91772.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
24-Sep-21,,,115732.0,115732.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
25-Sep-21,,,137988.0,137988.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
26-Sep-21,,,153538.0,153538.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
27-Sep-21,,,176147.0,176147.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
28-Sep-21,,,200815.0,200815.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
29-Sep-21,,,221304.0,221304.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
30-Sep-21,,,242821.0,242821.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
1-Oct-21,,,264398.0,264398.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
2-Oct-21,,,286581.0,286581.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
3-Oct-21,,,305543.0,305543.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
4-Oct-21,,,327859.0,327859.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
5-Oct-21,,,348269.0,348269.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
6-Oct-21,,,364210.0,364210.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
7-Oct-21,,,379074.0,379074.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
8-Oct-21,,,400219.0,400219.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
9-Oct-21,,,419702.0,419702.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
10-Oct-21,,,446397.0,446397.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
11-Oct-21,,,473295.0,473295.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
12-Oct-21,,,496119.0,496119.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
13-Oct-21,,,515691.0,515691.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
14-Oct-21,,,533599.0,533599.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
15-Oct-21,,,562977.0,562977.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
16-Oct-21,,,586212.0,586212.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
17-Oct-21,,,597843.0,597843.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
18-Oct-21,,,614231.0,614231.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
19-Oct-21,,,632367.0,632367.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
20-Oct-21,,,647335.0,647335.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
21-Oct-21,,,665024.0,665024.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
22-Oct-21,,,691376.0,691376.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
23-Oct-21,,,710128.0,710128.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
24-Oct-21,,,720125.0,720125.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
25-Oct-21,,,735619.0,735619.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
26-Oct-21,,,756494.0,756494.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
27-Oct-21,,,771935.0,771935.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
28-Oct-21,,,790531.0,790531.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
29-Oct-21,,,823054.0,823054.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
30-Oct-21,,,847826.0,847826.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
31-Oct-21,,,863050.0,863050.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
1-Nov-21,,,881500.0,881500.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
