date,total_vaccinations,people_fully_vaccinated,total_boosters,people_vaccinated,location,source_url,vaccine
2021-06-12,28853770,4411774,449,24441547,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-13,29232467,4673490,474,24558503,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-14,29680141,4990454,505,24689182,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-15,30128938,5321491,538,24806909,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-16,30593981,5688609,569,24904803,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-17,31101525,6091976,599,25008950,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-18,31637365,6529841,631,25106893,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-19,32059500,6884300,693,25174507,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-20,32410101,7174655,711,25234735,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-21,32816499,7500787,726,25314986,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-22,33288966,7910062,761,25378143,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-23,33805698,8367587,804,25437307,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-24,34398287,8891448,874,25505965,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-25,34920239,9356738,895,25562606,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-26,35364667,9756704,938,25607025,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-27,35724160,10074606,978,25648576,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-28,36429032,10696229,994,25731809,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-29,37016794,11226601,1036,25789157,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-06-30,37623521,11777015,1088,25845418,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-01,38086029,12198449,1199,25886381,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-02,38653459,12709499,1264,25942696,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-03,39014781,13040223,1326,25973232,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-04,39335826,13330977,1368,26003481,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-05,39937457,13875942,1919,26059596,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-06,40419884,14315781,2449,26101654,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-07,40923314,14776073,2540,26144701,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-08,41544930,15337774,2630,26204526,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-09,42091149,15833068,2694,26255387,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-10,42457010,16164820,2762,26289428,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-11,42742807,16423137,2800,26316870,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-12,43247614,16874174,2831,26370609,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-13,43663040,17251190,2873,26408977,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-14,44089446,17633712,2936,26452798,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-15,44527966,18026673,3000,26498293,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-16,44959953,18412670,3059,26544224,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-17,45261806,18681730,3109,26576967,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-18,45487133,18883226,3151,26600756,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-19,45913406,19266488,3166,26643752,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-20,46248544,19565346,3212,26679986,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-21,46634022,19911026,3269,26719727,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-22,47015381,20250112,3335,26761934,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-23,47370487,20564275,3408,26802804,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-24,47619531,20782543,3483,26833505,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-25,47816429,20956131,3611,26856687,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-26,48207566,21305320,3907,26898339,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-27,48486561,21547378,4327,26934856,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-28,48761871,21783246,4724,26973901,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-29,49031961,22013594,5060,27013307,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-30,49289539,22232299,5368,27051872,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-31,49470959,22387380,5747,27077832,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-01,49616106,22511719,5989,27098398,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-02,49710219,22593165,6224,27110830,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-03,49988662,22832377,6553,27149732,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-04,50155597,22970291,6889,27178417,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-05,50344921,23124940,7269,27212712,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-06,50520186,23267561,7743,27244882,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-07,50647751,23371594,8327,27267830,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-08,50747777,23454583,8654,27284540,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-09,50933216,23606901,8897,27317418,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-10,51069640,23716572,9358,27343710,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-11,51206586,23825448,9800,27371338,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-12,51358843,23945055,10217,27403571,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-13,51506090,24058265,10757,27437068,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-14,51622174,24150376,11303,27460495,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-15,51720010,24229135,11667,27479208,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-16,51884318,24360417,11903,27511998,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-17,52021363,24468327,12311,27540725,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-18,52146089,24562578,12778,27570733,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-19,52283079,24662016,13317,27607746,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-20,52410922,24752769,13738,27644415,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-21,52512015,24827647,14277,27670091,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-22,52589744,24886609,14568,27688567,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-23,52710678,24977363,14810,27718505,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-24,52826704,25061440,15240,27750024,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-25,52931521,25130840,15678,27785003,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-26,53054120,25212788,16171,27825161,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-27,53169318,25287857,16665,27864796,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-28,53249921,25342835,17248,27889838,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-29,53317536,25390521,17735,27909280,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-30,53440920,25470481,18049,27952390,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-31,53522592,25522469,18469,27981654,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-01,53620277,25584772,19224,28016281,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-02,53714453,25639431,20306,28054716,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-03,53823588,25700512,21966,28101110,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-04,53905571,25747396,23691,28134484,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-05,53967584,25784756,24910,28157918,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-06,54004148,25805919,25692,28172537,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-07,54106536,25865743,26318,28214475,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-08,54190925,25912719,27918,28250288,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-09,54288609,25966534,29773,28292302,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-10,54386672,26020881,31671,28334120,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-11,54459532,26064138,33504,28361890,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-12,54516495,26099511,34915,28382069,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-13,54615893,26154794,35787,28425312,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-14,54689022,26194141,36987,28457894,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-15,54772324,26239691,38260,28494373,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-16,54868256,26293528,40076,28534652,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-17,55026912,26352305,84748,28589859,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-18,55095161,26393131,86435,28615595,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-19,55150809,26427590,87587,28635632,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-20,55290461,26493881,93845,28702735,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-21,55389206,26544754,97716,28746736,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-22,55489117,26595929,101380,28791808,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-23,55604212,26656679,106505,28841028,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-24,55769657,26721856,156376,28891425,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-25,55843602,26768029,157799,28917774,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-26,55912028,26810752,158859,28942417,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-27,56033228,26871907,168757,28992564,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-28,56110965,26912927,173565,29024473,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-29,56208837,26963602,178765,29066470,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-30,56307777,27019749,184355,29103673,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-01,56401624,27072653,195158,29133813,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-02,56461278,27110863,196453,29153962,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-03,56510821,27142066,197422,29171333,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-04,56615399,27200825,204613,29209961,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-05,56693262,27243892,208542,29240828,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-06,56816067,27290354,252611,29273102,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-07,56901164,27335116,261698,29304350,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-08,56997550,27384822,274899,29337829,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-09,57059166,27422472,276087,29360607,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-10,57109440,27454346,276871,29378223,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-11,57135641,27469726,277240,29388675,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-12,57247075,27519379,295707,29431989,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-13,57336259,27567014,322037,29447208,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-14,57434341,27617926,337728,29478687,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-15,57533492,27667959,353452,29512081,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-16,57585027,27700256,355783,29528988,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-17,57629976,27728845,356771,29544360,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-18,57739875,27786831,382335,29570709,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-19,57814321,27823167,401310,29589844,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-20,57895734,27867936,415509,29612289,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-21,57981475,27911132,431697,29638646,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-22,58072219,27959562,448800,29663857,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-23,58118832,27987868,452550,29678414,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-24,58157016,28012550,453553,29690913,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-25,58259082,28072021,475338,29711723,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-26,58340522,28112693,497340,29730489,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-27,58413536,28152571,512628,29748337,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-28,58494104,28192865,529981,29771258,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-29,58568546,28232377,540185,29795984,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-30,58610049,28257350,545154,29807545,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-31,58643961,28279830,546472,29817659,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-01,58730438,28324425,575697,29830316,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-02,58784397,28344920,601818,29837659,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-03,58857890,28378899,624408,29854583,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-04,58932154,28413803,645159,29873192,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-05,59001484,28446484,666025,29888975,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-06,59030566,28460762,673267,29896537,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-07,59058837,28478586,675018,29905233,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-08,59151363,28522761,704797,29923805,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-09,59220956,28546442,741706,29932808,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-10,59306370,28581680,767842,29956848,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-11,59345621,28601371,776775,29967475,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-12,59434915,28638949,810373,29985593,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-13,59469137,28656964,817009,29995164,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-14,59497243,28674490,819203,30003550,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-15,59588259,28709419,859285,30019555,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-16,59651699,28734471,886116,30031112,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-17,59726397,28767581,909041,30049775,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-18,59800462,28798282,934986,30067194,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-19,59864356,28824015,960223,30080118,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-20,59895301,28840789,964855,30089657,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-21,59916364,28853657,965821,30096886,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-22,60007606,28886975,1008666,30111965,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-23,60042272,28902173,1019783,30120316,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-24,60092895,28914685,1057479,30120731,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-25,60161246,28938837,1084451,30137958,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-26,60246139,28964204,1111084,30170851,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-27,60312502,28977083,1115692,30219727,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-28,60384704,28987455,1117167,30280082,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-29,60520320,29010256,1160943,30349121,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-30,60629350,29024396,1187627,30417327,Canada,https://covid19tracker.ca/vaccinationtracker.html,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
