location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Latvia,2021-12-24,70,79,74.74,72.46,25.91
Latvia,2021-12-24,80,,63.54,61.62,21.15
Latvia,2021-12-31,0,4,0.0,0.0,0.0
Latvia,2021-12-31,10,14,32.0,27.89,0.79
Latvia,2021-12-31,15,17,68.33,64.02,1.58
Latvia,2021-12-31,18,24,78.86,75.94,6.99
Latvia,2021-12-31,25,49,76.7,73.8,11.71
Latvia,2021-12-31,5,9,1.23,0.0,0.01
Latvia,2021-12-31,50,59,78.85,76.0,15.88
Latvia,2021-12-31,60,69,81.08,78.74,22.29
Latvia,2021-12-31,70,79,74.89,72.93,28.02
Latvia,2021-12-31,80,,63.79,62.26,23.06
Latvia,2022-01-07,0,4,0.0,0.0,0.0
Latvia,2022-01-07,10,14,33.1,28.64,0.8
Latvia,2022-01-07,15,17,69.01,64.95,1.63
Latvia,2022-01-07,18,24,79.31,76.56,9.74
Latvia,2022-01-07,25,49,77.02,74.29,15.14
Latvia,2022-01-07,5,9,1.92,0.02,0.01
Latvia,2022-01-07,50,59,79.07,76.4,19.3
Latvia,2022-01-07,60,69,81.26,79.12,26.22
Latvia,2022-01-07,70,79,75.05,73.32,31.38
Latvia,2022-01-07,80,,64.07,62.82,25.66
