date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-02-01,0.268,,,,,,,,,,,,0.449,0.116,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1.446,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.013,,,,0.0,0.015,,,,,0.036,,,,,,,,,,,0.016,,0.132,,,0.0,,,,,,,,0.0,,0.04,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.069,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.55,,,,,,,0.019,,0.021,0.0,,,,0.098,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.831,,,,,,0.041,,,,
2020-02-02,0.603,,,,,,,,,,,,1.015,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,3.279,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,,0.0,0.0,,,,,0.024,,,,,,,,,,,0.009,,0.265,,,0.001,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,1.519,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,0.367,,,,,,,0.058,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.1,0.0,0.0,1.884,,,,,,0.0,,,,
2020-02-03,0.394,,,,,,,,,,,,0.66,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.137,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.004,,,,0.0,0.0,,,,,0.024,,,,,,,,,,,0.009,,0.0,,,0.001,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.088,0.009,1.228,,,,,,0.02,,,,
2020-02-04,0.509,,,,,,,,,,,,0.857,0.039,,,,,,,,0.086,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.761,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.013,,0.265,,,0.0,,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.0,,3.038,,,0.061,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.023,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.1,,,,,,,0.019,,0.0,0.0,,,,0.0,,,0.042,,,0.086,,,,,,,,,,0.0,0.0,0.0,1.589,,,,,,0.0,,,,
2020-02-05,0.476,,,,,,,,,,,,0.8,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.026,,,,,,2.582,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.012,,0.53,,,0.0,,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.061,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.733,,,,,,,0.058,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.015,0.0,1.484,,,,,,0.0,,,,
2020-02-06,0.402,,,,,,,,,,,,0.675,0.039,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.177,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.012,,0.397,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.061,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,,,0.023,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.078,,0.0,0.0,,,,0.0,,,0.21,,,0.0,,,,,,,,,,0.0,0.0,0.003,1.252,,,,,,0.02,,,,
2020-02-07,0.456,,,,,,,,,,,,0.754,0.039,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.053,,,,,,2.439,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,,0.0,0.0,,,,,0.012,,,,,,,,,,,0.007,,0.132,,,0.0,,,,,,,,0.017,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.031,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,,,0.023,,,,,,,,,0.009,,,,,0.0,,,,,,,,,,,,,,,0.367,,,,,,,0.019,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,1.402,,,,,,0.0,,,,
2020-02-08,0.347,,,,,,,,,,,,0.582,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1.872,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.011,,,,0.0,0.074,,,,,0.0,,,,,,,,,,,0.014,,0.132,,,0.0,,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.001,,0.0,,,0.031,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.55,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.042,,,0.1,,,,,,,,,,0.2,0.059,0.0,1.079,,,,,,0.031,,,,
2020-02-09,0.385,,,,,,,,,,,,0.647,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,2.086,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.004,,,,0.0,0.0,,,,,0.012,,,,,,,,,,,0.012,,0.397,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.031,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,1.284,,,,,,,0.019,,0.021,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,,0.0,0.015,0.0,1.199,,,,,,0.0,,,,
2020-02-10,0.331,,,,,,,,,,,,0.542,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,1.742,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,0.016,,1.192,,,0.0,,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.031,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.917,,,,,,,0.039,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,0.1,0.0,0.0,1.001,,,,,,0.01,,,,
