date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,location,source_url,vaccine
2021-09-21,4594984,4412475,58887,9066346,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-22,4597208,4416296,74463,9087967,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-23,4599875,4419667,91769,9111311,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-24,4603120,4425212,115729,9144061,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-25,4605297,4430313,137984,9173594,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-26,4606686,4433023,153535,9193244,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-27,4608979,4436520,176144,9221643,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-28,4611350,4439859,200812,9252021,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-29,4613588,4443127,221301,9278016,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-09-30,4615727,4446741,242818,9305286,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-01,4618167,4450265,264396,9332828,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-02,4619765,4453381,286578,9359724,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-03,4620803,4455240,305540,9381583,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-04,4622763,4457995,327856,9408614,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-05,4624984,4461022,348266,9434272,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-06,4627356,4464368,364207,9455931,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-07,4629533,4467494,379069,9476096,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-08,4632131,4471921,400213,9504265,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-09,4634738,4475617,419696,9530051,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-10,4637049,4477711,446392,9561152,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-11,4640756,4481140,473291,9595187,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-12,4643946,4484495,496115,9624556,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-13,4646648,4487496,515687,9649831,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-14,4649003,4490804,533595,9673402,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-15,4652164,4495289,562974,9710427,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-16,4654540,4498303,586212,9739055,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-17,4655919,4499989,597842,9753750,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-18,4657949,4502944,614231,9775124,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-19,4659722,4505602,632366,9797690,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-20,4661345,4508319,647333,9816997,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-21,4662935,4510884,665020,9838839,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-22,4664694,4514184,691354,9870232,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-23,4666019,4516593,710105,9892717,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-24,4666990,4517938,720103,9905031,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-25,4668552,4520576,735596,9924724,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-26,4670129,4523404,756479,9950012,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-27,4671485,4526177,771915,9969577,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-28,4672942,4529193,790510,9992645,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-29,4674759,4533115,823034,10030908,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-30,4676315,4536805,847807,10060927,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-10-31,4677558,4539603,863033,10080194,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-01,4679364,4543648,881486,10104498,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-02,4680865,4547258,904270,10132393,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-03,4682124,4550623,920258,10153005,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-04,4682251,4551283,920691,10154225,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-05,4684472,4557344,950744,10192560,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-06,4685799,4561384,974512,10221695,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-07,4686701,4563512,989167,10239380,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-08,4687940,4567453,1007099,10262492,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-09,4689633,4570932,1030973,10291538,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-10,4691161,4574345,1051697,10317203,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-11,4692771,4577629,1071744,10342144,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-12,4694634,4581492,1100563,10376689,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-13,4696072,4584487,1126154,10406713,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-14,4697012,4586361,1143075,10426448,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-15,4698571,4589805,1161799,10450175,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-16,4700080,4592927,1183139,10476146,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-17,4701293,4595524,1199792,10496609,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-18,4702467,4598056,1217072,10517595,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-19,4703964,4601598,1243238,10548800,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-20,4705119,4604290,1267366,10576775,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-21,4705924,4605686,1284406,10596016,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-22,4707183,4608527,1302354,10618064,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-23,4708245,4610874,1318913,10638032,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-24,4709313,4613037,1332844,10655194,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-25,4710455,4614888,1346980,10672323,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-26,4711759,4618056,1372761,10702576,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-27,4712684,4620361,1396057,10729102,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-28,4713458,4622229,1410014,10745701,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-29,4714624,4625078,1425155,10764857,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-11-30,4715726,4628022,1447286,10791034,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-01,4716715,4630552,1462099,10809366,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-02,4717816,4633423,1475754,10826993,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinovac"
2021-12-03,4719000,4637675,1498647,10855322,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-04,4719804,4641143,1520039,10880986,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-05,4720414,4643194,1534880,10898488,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-06,4721517,4647238,1550798,10919553,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-07,4722529,4650882,1570410,10943821,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-08,4723525,4654381,1586057,10963963,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-09,4724433,4657747,1600311,10982491,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-10,4725332,4661661,1623806,11010799,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-11,4725969,4664605,1645571,11036145,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-12,4726443,4666475,1659957,11052875,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-13,4727228,4669830,1676829,11073887,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-14,4727986,4672797,1702624,11103407,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-15,4728662,4675831,1722620,11127113,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-16,4729379,4678933,1744257,11152569,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-17,4730067,4682401,1770420,11182888,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-18,4730601,4684786,1795479,11210866,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-19,4731032,4686336,1815125,11232493,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-20,4731817,4689385,1843861,11265063,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-21,4732490,4692043,1874072,11298605,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-22,4733160,4694600,1906732,11334492,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-23,4733826,4697055,1942489,11373370,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-24,4734160,4698498,1965470,11398128,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-25,4734189,4698740,1965811,11398740,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-26,4734771,4700744,2008768,11444283,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-27,4738842,4704125,2049868,11492835,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-28,4742962,4707183,2096232,11546377,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-29,4748811,4709957,2139947,11598715,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-30,4754992,4713027,2183354,11651373,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2021-12-31,4758601,4714655,2207341,11680597,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-01,4758624,4714843,2207682,11681149,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-02,4765579,4716190,2248986,11730755,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-03,4775363,4718532,2287515,11781410,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-04,4779932,4720606,2324956,11825494,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
2022-01-05,4781888,4722366,2360305,11864559,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
